julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean,temperature_difference,cwsi,t_actual,t_potential
161,0.802083333333333,3.51,158.3,0.806,14.79,13.6183333333333,16.9,23.04045775,-30.7967609298071,1.1716666666666988,0.0001,4.524912911710586,4.475945626294548
161,0.8125,3.13,150.7,0.808,14.73,13.81,16.9,23.039488,-30.7967609298071,0.9199999999999999,0.19536582330812097,3.3077744207192294,4.3023039464581005
161,0.822916666666667,3.53,72.5,0.768,13.94,12.9983333333333,16.9,23.03269975,-30.7967609298071,0.9416666666667002,0.0001,3.2465701180203896,2.6797489947005966
161,0.833333333333333,4.14,55.9,0.783,13.24,12.5,16.9,23.03269975,-30.803001312087,0.7400000000000002,0.0001,2.625531175864995,-0.3963941025744745
161,0.84375,3.59,32.7,0.772,12.69,11.72,16.9,23.02688125,-30.803001312087,0.9699999999999989,0.0001,3.2217353098667783,-0.3036709739262606
161,0.854166666666667,3.13,19.4,0.759,12.37,11.5516666666667,16.83,23.03076025,-30.8061225810684,0.8183333333332996,0.0001,2.349102136329063,-0.2511633268388136
161,0.864583333333333,3.87,19.1,0.758,12.19,11.38,16.8,23.035609,-30.8092445688311,0.8099999999999987,0.0001,2.6505741215658354,-0.24991034788516883
161,0.875,3.33,3.5,0.768,11.55,10.4866666666667,16.8,23.02494175,-30.7967609298071,1.0633333333333006,0.0001,3.3159353727176857,-0.18727636080087748
161,0.885416666666667,3.36,0.4,0.764,10.92,9.79333333333333,16.8,23.0297905,-30.7967609298071,1.1266666666666705,0.0001,3.5705642845479297,-0.17505425801162036
161,0.895833333333333,4.11,0.0,0.757,10.54,9.76166666666667,16.8,23.0220325,-30.8007331306244,0.7783333333333289,0.0001,2.5469911068668964,-0.17371109420354544
161,0.90625,4.18,0.0,0.75,10.43,9.61333333333333,16.8,23.01912325,-30.8007331306244,0.81666666666667,0.0001,2.739949073071793,-0.17398917395300553
161,0.916666666666667,2.74,0.0,0.748,10.07,8.89833333333333,16.8,23.02300225,-30.8109466284601,1.1716666666666704,0.0001,3.3205449031186363,-0.17388254242579426
161,0.927083333333333,3.99,0.0,0.727,9.9,9.19,16.8,23.02300225,-30.80470624618,0.7100000000000009,0.0001,2.219189043039564,-0.1748273811773829
161,0.9375,4.25,0.0,0.701,10.01,9.40166666666667,16.8,23.020093,-30.8092445688311,0.608333333333329,0.0001,1.871900148463936,-0.17607745669512517
161,0.947916666666667,3.39,0.0,0.707,9.87,8.97833333333333,16.8,23.016214,-30.8069735129044,0.8916666666666693,0.0001,2.6908445577350264,-0.17570481305286112
161,0.958333333333333,2.17,0.0,0.717,9.59,8.57666666666667,16.8,23.0181535,-30.8140678974413,1.01333333333333,0.0001,2.3916838038063615,-0.17504897426293883
161,0.96875,1.16,0.0,0.726,9.01,7.76666666666667,16.8,23.0142745,-30.8109466284601,1.2433333333333296,0.0001,2.0912620994570306,-0.1742596172219271
161,0.979166666666667,1.04,0.0,0.717,8.92,7.74166666666667,16.8,23.02106275,-30.8203125919139,1.1783333333333301,0.0001,1.8037042315720773,-0.17459209059111602
161,0.989583333333333,2.43,0.0,0.72,9.09,8.18833333333333,16.8,23.01912325,-30.8328106115352,0.9016666666666691,0.0001,2.2113494461579735,-0.1747351216706314
